,gender1,gender2,age,afam,hispanic,other,morekids,work
3877,1,1,33,0,0,0,0,0
3878,0,0,28,0,0,0,0,0
3879,1,0,30,0,0,0,0,52
3880,1,0,26,0,0,0,0,1
3881,1,1,35,0,0,0,1,24
3882,1,0,25,0,0,0,0,0
3883,0,1,32,0,0,0,0,36
3884,0,1,29,0,0,0,1,12
3885,1,1,33,0,0,0,1,30
3886,1,1,30,0,1,1,1,16
3887,0,0,33,0,0,0,1,52
3888,1,0,26,0,0,0,0,0
3889,1,1,27,0,0,0,1,0
3890,1,0,29,0,0,0,0,52
3891,1,1,29,0,0,0,1,35
3892,0,1,25,0,1,1,0,52
3893,0,0,26,0,0,0,0,0
3894,1,1,35,0,0,0,0,0
3895,0,0,27,0,0,0,1,12
3896,0,1,24,0,0,0,0,52
3897,0,1,30,0,0,0,0,0
3898,0,0,33,0,0,0,0,50
3899,1,1,32,0,0,0,1,36
3900,1,1,30,0,0,0,1,47
3901,0,0,28,0,0,1,0,52
3902,0,0,23,0,0,0,1,7
3903,0,1,34,0,0,0,1,0
3904,0,1,34,0,0,0,0,0
3905,1,0,33,0,0,0,0,0
3906,0,1,31,0,1,0,1,0
3907,1,0,31,0,0,0,0,12
3908,0,1,35,0,0,1,0,0
3909,0,1,33,0,0,0,0,52
3910,0,0,23,1,0,0,1,12
3911,0,0,31,0,0,0,0,0
3912,0,1,30,0,0,0,0,0
3913,1,1,22,0,1,0,0,50
3914,0,1,29,0,0,0,0,52
3915,0,0,33,0,0,0,0,44
3916,0,0,32,0,0,0,1,52
3917,0,1,31,0,0,0,0,4
3918,0,0,27,0,0,0,1,0
3919,0,0,33,0,0,0,1,0
3920,0,0,30,0,0,0,1,0
3921,1,1,24,0,0,0,1,0
3922,0,1,35,0,1,0,1,40
3923,1,0,33,0,0,0,0,0
3924,0,0,28,0,0,0,1,0
3925,0,0,32,0,0,0,0,45
3926,1,1,35,0,0,0,0,10
3927,0,1,32,0,0,0,0,40
3928,0,0,32,0,0,0,0,52
3929,0,1,32,0,0,0,0,52
3930,0,1,29,0,1,0,0,7
3931,0,0,29,0,0,0,0,3
3932,0,1,33,1,0,0,0,52
3933,1,1,31,0,0,0,0,0
3934,1,0,28,0,0,0,0,30
3935,1,1,31,0,0,0,0,6
3936,1,0,29,0,0,0,0,35
3937,1,0,33,0,0,0,0,52
3938,1,1,33,0,0,0,1,52
3939,0,1,28,1,0,0,1,52
3940,0,1,30,0,0,0,0,52
3941,1,0,30,0,0,0,0,18
3942,0,0,28,0,0,0,1,0
3943,1,0,25,0,0,0,0,52
3944,0,1,35,1,0,0,0,0
3945,1,1,34,0,0,0,1,45
3946,0,0,33,1,0,0,0,52
3947,1,1,31,0,0,0,1,0
3948,0,1,23,0,1,0,0,0
3949,0,0,30,0,0,0,1,26
3950,1,1,31,0,0,0,1,0
3951,1,0,24,1,0,0,1,52
3952,0,1,32,0,0,0,0,0
3953,1,0,28,0,0,0,0,0
3954,0,0,32,0,0,0,1,50
3955,0,0,27,0,0,0,1,0
3956,1,0,34,0,0,0,1,0
3957,0,0,26,0,0,0,0,52
3958,1,0,35,0,0,0,1,40
3959,0,0,24,0,0,0,0,25
3960,1,1,35,0,0,0,1,0
3961,0,0,27,0,0,0,1,0
3962,1,1,32,0,0,0,0,52
3963,0,1,30,0,1,1,1,0
3964,1,0,30,0,0,0,1,0
3965,0,0,34,0,0,0,1,3
3966,0,1,28,0,1,1,0,0
3967,0,0,30,0,0,0,1,0
3968,0,1,31,0,0,0,1,0
3969,1,1,26,0,0,0,0,0
3970,1,1,29,0,0,0,1,30
3971,1,1,32,0,0,0,0,36
3972,1,0,31,0,0,0,0,51
3973,1,1,26,0,0,0,0,0
3974,1,0,32,0,0,0,1,36
3975,1,0,26,0,0,0,1,15
3976,0,1,31,0,0,0,0,0
3977,0,1,32,1,0,0,0,0
3978,0,1,35,0,0,0,1,0
3979,1,0,27,0,0,0,0,52
3980,1,1,32,0,0,0,0,0
3981,1,0,30,0,0,0,0,0
3982,1,1,24,0,0,0,0,13
3983,1,1,25,0,0,0,0,10
3984,1,0,34,0,0,0,1,50
3985,0,0,33,0,0,0,0,0
3986,1,1,26,0,0,0,0,52
3987,0,1,28,0,0,0,0,0
3988,1,1,34,0,0,0,0,0
3989,1,0,29,0,0,0,0,0
3990,1,1,32,0,0,0,1,26
3991,1,0,33,0,0,0,1,0
3992,0,1,32,0,1,1,0,52
3993,1,1,31,0,1,1,0,48
3994,1,0,32,0,0,0,1,0
3995,1,1,32,0,0,0,0,36
3996,1,0,25,0,0,0,1,0
3997,1,1,26,0,0,0,0,30
3998,1,1,24,0,0,0,0,5
3999,1,0,35,0,0,0,1,52
4000,1,0,31,0,0,0,0,0
4001,1,0,28,0,0,0,0,0
4002,0,0,28,0,0,0,0,0
4003,1,1,30,0,0,0,1,27
4004,0,1,26,0,0,0,0,22
4005,0,0,34,0,0,0,0,16
4006,1,1,28,0,1,0,0,52
4007,0,1,33,0,0,0,1,52
4008,0,0,35,0,1,0,1,20
4009,0,1,27,0,0,0,1,0
4010,1,0,31,0,0,1,1,0
4011,0,0,35,0,0,0,1,0
4012,1,0,21,0,0,0,0,0
4013,0,0,29,1,0,0,1,52
4014,0,0,25,0,0,0,0,6
4015,0,0,30,0,0,0,1,0
4016,1,1,32,0,0,0,0,0
4017,0,1,30,0,0,0,0,0
4018,0,0,34,0,0,0,0,30
4019,1,1,35,0,0,0,1,0
4020,1,0,32,0,0,0,0,0
4021,1,1,27,0,0,0,1,0
4022,1,1,29,0,0,0,0,0
4023,0,1,33,0,0,0,1,0
4024,1,0,34,0,0,0,0,0
4025,1,0,24,0,0,0,1,0
4026,0,0,32,0,0,0,1,35
4027,1,0,35,0,1,0,1,52
4028,1,1,26,0,0,0,1,10
4029,0,1,32,0,0,1,1,0
4030,1,1,31,0,0,0,0,52
4031,1,0,28,1,0,0,0,52
4032,0,0,35,0,0,0,1,42
4033,1,1,34,0,0,0,0,0
4034,1,0,27,0,0,0,0,0
4035,1,1,33,0,0,0,1,0
4036,1,0,32,0,0,0,0,52
4037,1,0,24,0,0,0,1,0
4038,0,0,35,0,0,0,0,0
4039,0,0,27,0,0,0,0,50
4040,1,0,33,0,0,0,0,39
4041,1,0,27,0,0,1,0,0
4042,1,0,24,0,0,1,0,0
4043,1,1,34,0,0,0,1,0
4044,1,0,33,0,0,0,0,0
4045,1,1,31,0,1,1,1,28
4046,0,0,29,0,0,0,0,0
4047,0,0,28,0,1,0,1,0
4048,1,1,34,0,0,0,1,20
4049,1,0,25,0,0,0,0,0
4050,0,0,32,0,0,0,0,0
4051,1,1,32,0,0,0,0,44
4052,0,0,26,0,0,0,0,36
4053,0,0,28,0,1,0,1,49
4054,1,1,30,0,0,0,0,0
4055,0,0,24,0,0,0,0,52
4056,1,1,28,0,0,0,1,8
4057,1,0,34,0,0,0,1,52
4058,0,1,28,0,0,0,0,0
4059,0,0,32,0,0,0,0,0
4060,0,1,27,0,0,0,0,40
4061,1,1,23,0,0,0,0,0
4062,1,0,27,0,0,0,0,52
4063,1,0,35,1,0,0,0,52
4064,1,1,32,0,0,0,0,12
4065,1,0,35,0,0,0,0,0
4066,1,0,32,0,0,0,1,0
4067,0,1,31,0,0,0,0,0
4068,1,1,34,0,0,0,1,52
4069,1,0,32,0,0,0,0,50
4070,0,0,29,1,0,0,0,8
4071,1,0,35,0,0,0,1,0
4072,0,1,30,0,0,0,1,0
4073,1,0,23,0,0,0,0,0
4074,1,1,27,0,0,0,1,0
4075,1,1,24,0,0,0,0,51
4076,1,0,28,0,0,0,1,40
4077,1,1,24,0,0,0,0,0
4078,0,0,34,0,0,0,0,12
4079,1,0,24,0,0,0,0,0
4080,0,0,28,0,0,0,0,0
4081,1,0,33,0,0,0,1,26
4082,0,1,35,1,0,0,1,0
4083,0,1,35,0,0,0,1,0
4084,1,1,33,0,0,0,0,32
4085,1,0,24,0,0,0,0,0
4086,1,1,24,0,1,0,0,52
4087,0,0,35,0,0,0,1,3
4088,0,1,27,0,0,0,1,0
4089,1,0,32,0,0,0,0,52
4090,0,0,35,0,0,0,1,0
4091,0,0,34,0,0,0,0,0
4092,0,0,25,0,0,0,0,20
4093,0,1,30,0,0,0,0,12
4094,0,0,35,0,0,0,0,50
4095,1,0,35,0,0,0,1,45
4096,0,1,32,0,0,0,1,0
4097,0,1,28,0,0,0,0,0
4098,1,1,31,0,0,0,1,52
4099,1,1,28,0,0,0,0,50
4100,1,0,27,0,0,0,0,52
4101,1,0,32,0,0,0,0,52
4102,1,0,32,0,0,0,0,0
4103,1,0,26,0,0,0,0,20
4104,1,0,33,0,0,0,0,40
4105,0,1,32,0,0,0,1,20
4106,1,0,27,0,0,0,1,16
4107,0,1,33,0,0,0,0,52
4108,1,0,32,0,0,0,0,0
4109,0,0,31,0,0,0,1,0
4110,1,0,31,0,0,0,1,32
4111,0,0,27,0,0,0,1,0
4112,0,1,28,0,0,0,0,15
4113,0,0,32,0,0,0,0,0
4114,0,1,32,0,0,0,0,0
4115,0,0,31,0,0,0,1,52
4116,0,0,27,0,0,0,0,0
4117,1,1,22,1,0,0,0,1
4118,1,0,27,0,0,0,0,52
4119,0,0,26,0,1,0,0,0
4120,1,0,34,0,0,0,1,0
4121,1,1,21,0,0,0,1,0
4122,0,0,30,0,0,0,0,20
4123,0,1,26,0,0,0,0,9
4124,1,1,33,0,0,0,1,52
4125,1,1,33,0,0,0,1,16
4126,0,1,25,0,0,0,0,12
4127,0,0,31,0,0,0,1,0
4128,0,1,32,0,0,1,0,45
4129,0,1,33,0,0,0,0,40
4130,1,0,35,0,0,0,0,0
4131,0,0,28,0,0,0,0,12
4132,1,0,33,0,0,0,0,52
4133,1,1,30,1,0,0,0,0
4134,0,1,33,0,0,0,0,13
4135,0,1,34,0,0,0,1,0
4136,1,1,35,0,0,0,0,16
4137,1,1,32,0,0,0,1,0
4138,1,0,32,0,0,0,1,0
4139,1,0,34,0,0,0,0,0
4140,1,0,33,0,0,0,1,0
4141,1,1,31,0,0,0,1,0
4142,1,1,31,0,0,0,1,26
4143,0,0,27,0,0,0,1,35
4144,1,1,25,0,0,0,0,36
4145,1,1,32,0,0,0,1,0
4146,0,1,28,0,0,0,1,0
4147,0,1,27,1,0,0,0,52
4148,0,0,26,0,0,0,1,0
4149,0,1,32,0,0,0,0,48
4150,1,1,33,0,0,0,1,48
4151,0,0,33,0,0,0,1,52
4152,0,1,32,0,0,0,0,0
4153,1,0,29,0,0,0,1,42
4154,0,1,27,0,0,0,0,0
4155,1,0,29,0,0,0,1,1
4156,1,0,30,0,0,1,0,28
4157,0,0,23,0,0,0,0,40
4158,1,1,32,0,0,0,0,3
4159,1,0,28,0,0,0,0,6
4160,0,1,32,0,0,0,0,52
4161,0,1,25,0,0,0,1,0
4162,1,1,30,0,0,0,1,30
4163,1,1,24,0,0,0,1,0
4164,1,0,27,0,0,0,0,0
4165,0,1,32,0,0,0,1,0
4166,0,0,34,0,0,0,1,0
4167,1,1,25,0,0,0,0,0
4168,1,1,35,0,0,0,1,0
4169,1,1,35,0,0,0,1,52
4170,0,1,31,0,0,0,0,0
4171,0,1,35,0,0,0,0,4
4172,1,1,33,0,0,0,0,42
4173,0,1,30,0,0,0,0,40
4174,0,1,34,0,0,0,1,40
4175,1,0,35,0,0,0,1,0
4176,1,1,27,1,0,0,1,24
4177,0,0,29,0,0,0,0,48
4178,1,0,29,0,0,0,0,40
4179,1,0,31,0,0,0,0,20
4180,1,1,34,0,0,0,1,52
4181,1,0,29,0,0,0,0,0
4182,1,1,25,0,0,0,0,0
4183,1,1,28,0,0,0,0,0
4184,1,0,34,0,0,0,0,40
4185,1,0,33,0,0,0,0,35
4186,1,0,34,0,0,0,0,26
4187,0,0,26,0,0,0,1,45
4188,0,1,31,1,0,0,0,50
4189,1,1,33,0,0,0,1,52
4190,1,0,32,0,0,0,0,52
4191,1,1,23,0,0,0,0,36
4192,1,1,33,0,0,0,0,52
4193,1,1,27,0,0,0,1,0
4194,0,0,31,0,0,0,1,0
4195,1,0,30,0,0,0,0,35
4196,0,1,31,0,0,0,0,52
4197,1,1,34,0,0,0,1,16
4198,1,1,35,0,0,0,0,0
4199,0,1,32,0,0,0,1,26
4200,1,0,32,0,0,0,1,2
4201,0,1,27,0,0,0,1,0
4202,0,1,29,0,0,0,0,0
4203,1,0,28,0,0,0,0,0
4204,1,1,29,0,0,0,1,0
4205,0,0,34,0,0,0,0,40
4206,1,1,33,0,0,0,1,16
4207,0,1,30,0,0,0,0,0
4208,1,0,33,0,0,0,0,0
4209,1,0,30,0,0,0,0,0
4210,1,1,34,0,0,0,0,0
4211,0,0,33,0,0,0,0,45
4212,0,0,35,1,0,0,0,52
4213,0,0,33,0,0,0,0,52
4214,1,0,32,0,0,0,1,8
4215,1,0,32,0,0,0,0,0
4216,1,1,31,0,0,0,0,16
4217,1,0,31,0,0,0,1,40
4218,1,0,28,0,0,0,0,0
4219,0,0,34,0,0,0,0,52
4220,1,0,33,0,0,0,1,44
4221,1,1,29,0,0,0,0,52
4222,1,0,25,0,1,1,1,0
4223,1,0,34,0,0,0,0,27
4224,1,1,34,0,0,0,0,52
4225,1,1,34,0,0,0,1,0
4226,0,1,28,0,0,0,0,0
4227,1,0,32,0,0,0,0,0
4228,1,0,33,0,0,0,0,0
4229,0,1,31,0,0,0,0,52
4230,0,0,34,0,0,0,1,28
4231,0,0,29,0,1,1,0,52
4232,0,1,33,0,0,0,0,0
4233,1,1,34,0,1,0,0,44
4234,0,0,30,0,0,0,1,52
4235,1,0,30,0,0,0,0,0
4236,0,0,33,0,0,0,1,22
4237,1,1,33,0,0,0,0,52
4238,1,0,29,0,0,0,1,50
4239,1,1,33,0,0,0,1,52
4240,0,0,30,0,0,0,1,0
4241,1,0,35,1,0,0,0,0
4242,0,0,28,0,0,0,1,0
4243,1,1,35,0,0,0,1,0
4244,1,1,34,0,0,0,1,0
4245,0,1,31,0,0,1,1,52
4246,0,0,30,0,0,0,1,52
4247,1,1,23,0,0,0,0,12
4248,0,0,34,0,0,0,1,6
4249,0,1,27,0,0,0,0,0
4250,1,1,35,0,1,0,0,0
4251,1,0,30,0,0,0,0,50
4252,1,1,29,0,0,0,1,4
4253,1,1,35,0,0,0,0,52
4254,0,0,27,0,0,0,0,0
4255,1,1,21,0,0,0,0,0
4256,1,1,33,0,0,0,0,40
4257,1,1,32,0,0,0,1,26
4258,1,1,32,0,0,0,1,0
4259,1,0,34,0,0,0,0,12
4260,0,0,27,0,0,0,0,0
4261,0,0,34,0,0,0,0,0
4262,1,1,29,0,0,0,0,52
4263,1,0,25,0,0,0,0,20
4264,0,1,28,0,0,0,0,52
4265,0,0,34,0,0,0,0,52
4266,0,0,28,0,0,0,1,0
4267,0,1,32,0,0,0,0,16
4268,0,1,26,0,0,0,0,0
4269,0,1,29,0,0,0,0,52
4270,1,0,30,0,0,0,0,0
4271,0,0,35,0,0,0,1,52
4272,0,1,25,0,0,0,0,8
4273,0,1,34,0,0,0,0,0
4274,0,0,31,0,0,0,1,0
4275,1,1,33,0,0,0,1,0
4276,0,0,25,0,0,0,1,0
4277,0,1,31,0,0,0,0,0
4278,0,1,30,0,0,0,1,0
4279,1,1,28,0,0,0,0,0
4280,1,1,35,0,0,0,1,0
4281,1,1,30,0,0,0,0,52
4282,1,1,33,0,0,0,0,40
4283,1,0,32,0,0,0,0,10
4284,0,0,30,1,0,0,1,52
4285,0,1,26,0,0,0,1,0
4286,1,1,30,0,0,0,0,0
4287,0,0,25,0,1,0,0,51
4288,1,1,32,0,0,0,0,52
4289,0,1,34,0,0,0,0,3
4290,0,0,27,0,0,0,0,52
4291,1,0,30,0,0,0,0,40
4292,0,1,26,0,0,0,0,24
4293,1,0,34,0,0,0,0,0
4294,1,1,25,0,0,0,0,0
4295,1,0,27,0,0,0,0,52
4296,1,1,35,0,0,0,1,20
4297,0,1,33,0,0,0,1,20
4298,0,0,34,0,0,0,0,0
4299,1,0,35,0,0,0,0,52
4300,1,1,31,0,0,0,0,52
4301,0,0,31,0,0,0,0,0
4302,0,1,34,0,1,1,1,32
4303,0,1,25,0,0,0,1,0
4304,0,1,34,0,0,0,0,0
4305,1,0,26,0,0,0,0,5
4306,1,1,28,0,0,0,0,0
4307,1,1,30,0,0,0,0,40
4308,1,0,35,0,0,0,1,0
4309,1,0,31,1,0,0,0,0
4310,1,0,35,0,0,0,1,20
4311,0,1,32,0,0,0,0,52
4312,1,1,33,0,1,1,1,0
4313,0,1,33,0,0,0,1,18
4314,0,1,27,0,0,0,0,12
4315,1,1,25,0,0,0,0,30
4316,0,1,29,0,0,0,0,49
4317,1,1,31,0,0,1,0,52
4318,0,1,26,0,0,0,0,12
4319,1,1,32,0,0,0,0,52
4320,0,0,24,0,0,0,0,50
4321,1,0,34,0,0,0,1,0
4322,1,1,29,1,0,0,0,24
4323,1,1,32,0,0,0,1,0
4324,1,0,27,0,0,0,1,0
4325,0,1,26,0,0,0,0,0
4326,0,0,34,1,0,0,0,45
4327,0,0,34,0,0,0,0,32
4328,1,1,27,1,0,0,0,52
4329,0,1,33,0,0,0,1,0
4330,0,0,31,0,0,0,0,32
4331,1,0,32,0,0,0,1,0
4332,0,1,26,0,0,0,0,45
4333,0,0,34,0,0,0,0,0
4334,0,1,32,0,0,0,0,52
4335,0,0,31,0,0,0,0,52
4336,1,1,24,0,0,0,0,0
4337,0,0,28,0,0,0,0,0
4338,1,0,34,0,0,0,0,0
4339,1,0,29,1,0,0,0,0
4340,0,1,31,0,0,0,0,0
4341,1,1,32,0,0,0,1,0
4342,1,1,31,0,0,0,0,0
4343,0,1,31,0,0,0,0,52
4344,1,1,35,0,0,0,0,16
4345,0,1,31,0,0,0,1,0
4346,1,0,25,0,0,0,0,20
4347,1,0,33,0,0,0,0,0
4348,0,1,29,0,0,0,1,0
4349,0,1,30,0,0,0,0,0
4350,0,1,30,0,0,0,0,0
4351,0,1,29,0,0,0,0,0
4352,0,0,33,0,0,0,1,48
4353,0,1,32,0,0,0,0,0
4354,0,0,32,0,0,0,1,0
4355,1,1,33,0,0,0,0,25
4356,1,1,26,0,0,0,1,0
4357,0,0,31,0,0,0,1,0
4358,1,1,29,0,0,0,0,17
4359,0,1,33,0,0,0,0,52
4360,1,1,30,0,1,1,1,52
4361,1,1,31,0,0,0,0,52
4362,0,0,24,0,0,0,0,9
4363,1,0,35,0,0,0,0,12
4364,1,0,28,0,0,0,0,52
4365,1,0,29,0,0,0,0,0
4366,0,0,34,0,0,0,1,52
4367,0,0,30,0,0,0,0,0
4368,0,1,31,0,0,1,0,48
4369,1,1,33,0,0,0,0,5
4370,0,0,31,0,0,0,1,12
4371,1,1,26,0,0,0,0,0
4372,0,0,27,0,0,0,1,47
4373,0,0,33,0,1,0,0,52
4374,0,1,31,0,0,0,1,0
4375,1,1,31,0,1,1,1,52
4376,1,0,32,0,0,0,0,0
4377,0,0,34,0,0,0,0,52
4378,1,1,23,0,1,1,1,47
4379,0,0,33,0,0,0,0,0
4380,0,0,34,0,0,0,0,52
4381,0,0,31,0,1,1,1,36
4382,0,0,28,0,0,0,0,52
4383,1,1,32,0,0,0,1,0
4384,1,0,31,0,0,0,0,0
4385,1,1,31,0,0,0,0,52
4386,1,0,33,0,0,0,1,40
4387,1,0,35,0,0,0,1,0
4388,0,1,30,0,1,0,1,0
4389,1,1,35,0,0,0,0,0
4390,0,0,30,1,0,0,0,52
4391,1,1,28,0,0,0,0,0
4392,0,1,30,0,0,0,1,40
4393,0,0,25,0,0,1,0,0
4394,1,1,34,0,0,1,0,52
4395,1,1,28,0,1,1,1,28
4396,1,1,31,0,0,0,1,52
4397,1,1,25,0,0,0,1,32
4398,0,1,33,0,0,0,1,26
4399,0,0,33,0,0,0,0,0
4400,0,0,29,0,0,0,0,50
4401,1,0,31,0,0,0,1,0
4402,1,0,29,0,0,0,1,40
4403,1,1,35,0,0,0,1,48
4404,1,1,24,0,0,0,0,0
4405,0,0,35,0,0,0,0,46
4406,1,1,24,0,0,1,1,26
4407,0,1,32,0,0,0,0,0
4408,1,1,28,0,0,0,0,52
4409,0,1,23,0,0,0,0,28
4410,0,1,29,0,0,0,1,0
4411,1,0,34,0,0,0,1,30
4412,1,1,35,0,0,0,0,0
4413,1,0,26,0,0,0,0,0
4414,1,1,35,0,0,0,1,0
4415,1,1,30,0,0,0,0,36
4416,1,1,28,0,0,0,0,52
4417,0,1,35,0,0,0,0,15
4418,0,1,33,0,0,0,1,50
4419,0,0,24,1,0,0,0,0
4420,1,0,34,0,0,0,0,0
4421,1,0,32,0,0,0,1,0
4422,0,0,25,0,0,0,0,2
4423,0,1,30,0,1,1,0,0
4424,0,0,25,0,0,0,0,0
4425,1,0,34,0,0,0,1,0
4426,1,0,28,0,0,0,0,0
4427,0,0,23,0,0,0,0,0
4428,1,0,26,0,0,0,1,0
4429,0,0,35,0,0,0,0,40
4430,1,1,24,1,0,0,1,52
4431,0,0,35,0,0,0,0,50
4432,1,0,29,0,0,0,1,0
4433,1,0,32,0,0,0,1,0
4434,1,0,30,0,0,0,1,52
4435,0,1,31,0,0,0,0,0
4436,0,0,34,1,0,0,0,52
4437,0,0,32,0,0,0,0,52
4438,0,0,34,0,0,0,0,50
4439,0,1,28,0,0,0,0,0
4440,0,0,33,0,0,0,0,52
4441,0,1,23,0,0,0,0,0
4442,0,1,29,0,0,0,1,0
4443,0,0,35,0,0,0,1,36
4444,0,1,26,0,0,0,0,0
4445,1,0,31,0,0,0,0,40
4446,1,1,26,0,0,0,0,0
4447,0,1,35,0,0,0,1,35
4448,1,1,30,0,0,0,0,0
4449,1,0,27,0,0,0,0,0
4450,0,0,30,0,0,0,0,0
4451,0,1,35,0,0,0,1,16
4452,1,0,26,0,0,0,0,0
4453,0,0,28,0,0,0,1,0
4454,0,0,33,0,0,0,1,52
4455,1,1,31,0,0,0,0,0
4456,0,1,29,0,0,0,1,30
4457,0,1,31,0,0,0,0,0
4458,0,0,30,1,0,0,1,46
4459,0,1,34,0,0,0,0,5
4460,1,0,35,0,0,0,0,24
4461,0,1,31,0,0,0,0,0
4462,0,0,29,0,0,0,1,26
4463,0,0,31,0,0,0,1,8
4464,0,1,35,0,0,0,1,0
4465,0,0,29,0,0,0,1,0
4466,1,1,34,0,0,0,0,3
4467,0,1,35,0,0,0,1,0
4468,0,1,32,0,0,0,1,0
4469,1,0,27,0,0,0,1,0
4470,0,0,29,0,0,0,1,52
4471,0,1,30,0,0,0,0,0
4472,1,1,32,0,0,0,1,52
4473,1,1,31,0,0,0,1,52
4474,0,1,35,0,0,0,0,0
4475,0,0,22,0,0,0,0,24
4476,0,1,30,0,0,0,0,52
4477,1,0,27,0,1,1,0,0
4478,0,0,33,0,1,0,0,52
4479,0,0,27,0,0,0,0,8
4480,0,1,33,0,1,0,0,52
4481,0,1,35,0,0,0,0,28
4482,1,0,30,0,1,0,0,38
4483,1,1,34,0,0,0,0,0
4484,1,0,28,0,0,0,0,0
4485,1,0,22,0,0,0,1,0
4486,0,0,31,1,0,0,0,52
4487,1,0,30,0,0,0,0,52
4488,0,1,33,0,0,0,0,52
4489,0,0,33,1,0,0,0,52
4490,1,0,33,0,0,0,1,45
4491,1,0,33,0,0,0,1,0
4492,0,1,35,0,0,0,1,52
4493,1,1,24,0,0,0,1,0
4494,0,1,34,0,0,0,0,12
4495,0,1,32,0,1,1,1,18
4496,0,0,34,0,0,0,1,30
4497,0,1,30,0,0,0,0,52
4498,1,0,34,0,0,0,1,0
4499,0,1,31,0,0,0,0,0
4500,1,1,32,0,0,0,0,0
4501,1,1,33,0,0,0,0,52
4502,0,0,32,0,0,0,1,0
4503,0,1,30,0,0,0,1,0
4504,1,1,34,0,0,1,1,0
4505,1,0,24,0,0,0,0,0
4506,1,0,33,0,1,0,1,40
4507,0,0,27,0,0,0,0,5
4508,0,0,32,0,0,0,0,0
4509,1,1,28,0,0,0,0,0
4510,1,1,28,1,0,0,0,0
4511,1,0,35,0,0,0,1,52
4512,0,0,31,0,0,0,1,0
4513,0,1,33,0,0,0,0,52
4514,0,1,31,0,0,0,0,0
4515,1,1,22,1,0,0,1,40
4516,0,0,28,1,0,0,1,50
4517,0,0,26,0,1,1,1,0
4518,0,1,35,0,0,0,1,0
4519,1,1,35,0,0,0,0,0
4520,1,1,35,0,0,0,1,0
4521,1,1,32,0,0,0,1,0
4522,0,0,35,0,0,0,1,0
4523,0,1,32,0,0,0,0,52
4524,1,1,35,0,0,0,1,0
4525,0,1,33,0,0,0,1,26
4526,1,0,32,0,1,0,0,0
4527,1,0,30,0,0,0,0,1
4528,1,1,33,0,1,0,0,0
4529,1,0,32,0,0,0,1,52
4530,1,0,32,0,0,0,0,0
4531,1,0,31,0,0,0,0,52
4532,1,0,23,0,1,0,1,52
4533,0,0,28,0,0,0,1,50
4534,0,0,33,0,0,0,0,6
4535,1,1,32,0,0,0,1,0
4536,0,0,31,0,0,0,0,18
4537,1,0,25,0,1,1,0,0
4538,1,1,27,0,0,0,0,9
4539,0,1,33,0,0,0,1,35
4540,1,1,28,0,0,0,1,0
4541,0,0,33,0,0,0,0,20
4542,0,0,35,0,0,0,1,0
4543,0,1,33,0,0,0,0,0
4544,1,0,26,0,0,0,0,0
4545,1,1,25,1,0,0,1,50
4546,0,1,26,0,0,0,0,32
4547,1,1,30,0,0,0,0,25
4548,1,1,30,0,0,0,0,0
4549,0,1,33,0,0,0,1,8
4550,0,0,31,0,0,0,0,0
4551,1,1,31,0,1,0,0,0
4552,1,0,21,0,0,0,0,0
4553,0,0,28,0,0,0,0,40
4554,0,1,34,0,0,0,0,0
4555,1,0,32,0,0,0,0,0
4556,1,0,31,0,0,0,1,0
4557,0,1,34,0,0,0,0,52
4558,0,0,23,0,0,0,0,0
4559,0,0,34,0,0,0,1,0
4560,1,0,35,0,0,0,1,0
4561,1,1,26,0,0,0,0,48
4562,0,0,28,0,1,0,1,0
4563,0,1,34,0,0,0,1,10
4564,0,1,28,0,0,0,0,8
4565,1,0,23,0,0,0,0,24
4566,1,1,33,0,0,0,0,17
4567,1,1,35,0,0,0,0,0
4568,1,0,27,0,0,0,0,6
4569,1,1,29,0,0,0,0,0
4570,1,1,33,0,0,0,0,52
4571,1,0,34,0,0,0,0,0
4572,0,1,33,0,0,0,0,0
4573,0,1,27,0,0,0,0,0
4574,1,1,32,0,0,0,0,12
4575,1,0,33,0,0,0,0,0
4576,1,1,26,0,0,0,1,0
4577,1,1,33,0,0,0,1,4
4578,1,1,23,0,0,0,0,0
4579,1,1,30,0,0,0,1,0
4580,1,1,31,0,0,0,1,2
4581,1,0,26,0,0,0,1,0
4582,1,0,25,0,0,0,0,0
4583,1,0,32,0,0,0,1,0
4584,1,0,34,0,0,0,1,0
4585,1,0,33,0,0,0,0,52
4586,1,1,28,0,0,0,0,0
4587,0,1,34,0,0,0,0,0
4588,1,1,30,0,0,0,1,0
4589,0,1,34,0,0,0,1,16
4590,0,1,30,0,0,0,0,52
4591,1,0,31,0,0,0,1,0
4592,0,1,35,0,0,0,0,52
4593,0,1,29,0,0,0,0,26
4594,0,0,28,0,0,0,1,0
4595,0,1,34,0,1,1,0,50
4596,1,0,29,0,0,0,1,0
4597,0,0,30,0,0,0,0,52
4598,1,1,35,0,0,0,1,24
4599,1,0,30,0,0,0,0,52
4600,0,1,33,0,0,0,1,0
4601,1,1,33,0,0,0,0,52
4602,1,1,27,0,0,0,0,52
4603,1,1,35,0,0,0,0,0
4604,1,1,28,0,0,0,0,0
4605,1,0,29,0,0,0,0,36
4606,0,1,34,0,0,0,1,0
4607,1,0,33,0,0,0,0,20
4608,1,0,23,0,0,0,0,22
4609,0,0,32,0,0,0,0,43
4610,1,1,33,0,0,0,0,40
4611,1,0,33,0,0,1,0,52
